PCA1,PCA2,Cluster,Segment
0.9355999636499674,1.7000246865947053,2,Loyal Customers
1.3859515505215547,-0.4920074741870328,1,VIP Customers
-0.9068702446732517,0.8085654240402017,3,At-Risk Customers
1.9432543591309368,0.32321068018180577,1,VIP Customers
-0.7845239791688939,0.6901085730980738,3,At-Risk Customers
-0.9401928367673899,-0.6276105001927098,0,Active Customers
-1.4168288999511127,0.4136705151978449,3,At-Risk Customers
-2.045783308069364,0.2754312808270302,3,At-Risk Customers
-1.27445523130377,0.4506794876174237,3,At-Risk Customers
1.370694940437296,-0.9208349672482993,0,Active Customers
-0.3847132152411477,-1.1431912737439895,0,Active Customers
1.3060578320184668,-0.40853519953870276,2,Loyal Customers
-2.2439262379243403,0.2976563870166786,3,At-Risk Customers
-1.3758599037020416,-0.01367363845273835,3,At-Risk Customers
-2.262191354073608,0.17553982786243738,3,At-Risk Customers
0.448023122014435,-0.5048348068836976,0,Active Customers
1.2887765125228994,-1.9329830583447611,0,Active Customers
0.1267308845762539,0.6097835899576209,2,Loyal Customers
-0.7461331494212301,0.5980832870121644,3,At-Risk Customers
-1.4803392768895334,0.3797375334049835,3,At-Risk Customers
-0.2528009299957913,-0.45576244206864075,0,Active Customers
0.5194731472584341,0.061371758683868814,2,Loyal Customers
-1.7339644152484741,0.4937112862486882,3,At-Risk Customers
1.273512435259448,1.2801411523412072,2,Loyal Customers
0.7380042227274195,-0.01165762369986849,2,Loyal Customers
-1.72853424835407,0.0972194307362782,3,At-Risk Customers
0.6130010950100363,-0.8708245644103836,0,Active Customers
-1.4378459278324682,0.8779757750454108,3,At-Risk Customers
0.9066894748947169,0.9461645466687694,2,Loyal Customers
-0.9991129326568304,0.013873925466063898,3,At-Risk Customers
-1.16604480737893,-1.2229400657065408,0,Active Customers
0.2633478666738972,0.36464727544496295,2,Loyal Customers
-1.9183367852445907,0.4133400375741128,3,At-Risk Customers
-1.854105491923726,-1.374551317922818,3,At-Risk Customers
-1.1817245999499078,0.7560273460648633,3,At-Risk Customers
1.0475242973720613,-0.10893493988634893,2,Loyal Customers
0.4895611814942092,0.080564287402138,2,Loyal Customers
-1.1548673371435578,-1.664406337001191,0,Active Customers
-0.32061239860540797,-0.6315202016938466,0,Active Customers
-1.02648689609426,-1.190152655724448,0,Active Customers
-0.9601995773873384,0.7676843877645707,3,At-Risk Customers
1.1965980980342092,-0.7348239155660723,0,Active Customers
-1.0747758476730884,-1.2666198899141379,0,Active Customers
0.7248427199310562,-0.6302409132932939,0,Active Customers
-1.8675256627915944,0.3843040389833782,3,At-Risk Customers
-1.7199773333529316,-0.14157408728313114,3,At-Risk Customers
-0.34181908011391643,-0.09421977847519006,2,Loyal Customers
-1.3335407963530654,0.7466552483076846,3,At-Risk Customers
2.4144282625613873,-0.9085527441433625,1,VIP Customers
0.675748716073616,-0.8221240365267258,0,Active Customers
-2.1378329577279462,0.18411497788670053,3,At-Risk Customers
-2.0766829831656035,0.43992727444970725,3,At-Risk Customers
-1.5073407855522778,0.8247026202012491,3,At-Risk Customers
0.37852430183807767,-0.21823469617169064,2,Loyal Customers
-0.6890699844653924,-0.6942627821822807,0,Active Customers
0.04485673811532633,-0.3459600344546169,0,Active Customers
2.012935202402147,-1.2163280625554818,1,VIP Customers
-2.043140873221584,0.5483854782820974,3,At-Risk Customers
-0.8896920105182348,0.99078762542874,3,At-Risk Customers
-1.7875836130710556,0.4455857702230113,3,At-Risk Customers
-1.0841493234472668,-1.160160876861819,0,Active Customers
-1.9445201193793489,0.6033290634365684,3,At-Risk Customers
-0.776431380432675,0.06252548165039999,3,At-Risk Customers
-1.255685080471755,-1.1590109107886004,0,Active Customers
-1.1804506000434325,1.1462989928981375,3,At-Risk Customers
2.8426820744511834,0.9560293435131004,1,VIP Customers
-1.1976141049922457,-0.1382924942884405,3,At-Risk Customers
0.46485038627788267,-1.072739914982161,0,Active Customers
-0.48017666415404014,-0.18002877270892773,0,Active Customers
-0.4057628134444132,-0.14098415371690667,0,Active Customers
0.24508682247396343,-2.14290275482143,0,Active Customers
-1.2556371659590468,0.07848633904363825,3,At-Risk Customers
1.513427355719355,-0.10739334965149654,1,VIP Customers
-1.0156533381478845,-0.0893101781288037,3,At-Risk Customers
0.14426567256022663,0.07834791307185125,2,Loyal Customers
-0.8436101302355656,0.4184143730272104,3,At-Risk Customers
2.7735281817637776,0.8244788775250297,1,VIP Customers
-0.7801207565212294,0.48542910308556975,3,At-Risk Customers
2.1938984816844695,-1.3081293783534464,1,VIP Customers
0.7865181761216596,0.22258051552613559,2,Loyal Customers
-1.8439659333657643,-0.5513222711365126,3,At-Risk Customers
0.4955011470025033,-0.23774027842086443,2,Loyal Customers
0.9488306256933587,1.2217547014430141,2,Loyal Customers
-0.0940941501833233,-0.4253491308445966,0,Active Customers
0.9985550548248406,0.34538478533476374,2,Loyal Customers
0.332898019858204,-0.3540959768937983,0,Active Customers
0.3752071930473821,-0.45755477545629597,0,Active Customers
4.108768871323757,0.2696209365345225,1,VIP Customers
1.071004345167803,-0.774730667815834,0,Active Customers
2.7438614012714617,0.8017370079428667,1,VIP Customers
-2.137054730977331,0.478943313109208,3,At-Risk Customers
-2.047755999570091,-0.834139812065464,3,At-Risk Customers
1.1016131480348301,0.8532091291295806,2,Loyal Customers
0.4258315283687774,-0.2911474009503082,2,Loyal Customers
-1.281747389358593,0.44508948746562915,3,At-Risk Customers
0.15151365614304166,1.2433467400780311,2,Loyal Customers
-1.8515126567141509,0.6125376525545496,3,At-Risk Customers
0.9917081022417524,-0.5510305312385119,0,Active Customers
-1.5409218403125902,0.031094634354254382,3,At-Risk Customers
3.035428546962372,1.5345584443836733,1,VIP Customers
2.3375625853017334,0.26636192193019287,1,VIP Customers
-1.1219890150682923,-0.8746179029317405,3,At-Risk Customers
-1.6866910441673273,0.4146310521519633,3,At-Risk Customers
1.1034281709521945,0.9010949379430275,2,Loyal Customers
0.09719369515057,-2.2562742146789634,0,Active Customers
1.4857219423365726,0.767006333329489,2,Loyal Customers
-0.39303134405678564,-0.5070646995744668,0,Active Customers
-1.0945553324435044,-0.07013149663624754,3,At-Risk Customers
-0.6107984234615468,-0.797300996031036,0,Active Customers
1.1397015099874739,-1.6714203198718494,0,Active Customers
-0.8600537502468046,-0.8650733030450176,0,Active Customers
1.659989891860689,0.2352045926353715,1,VIP Customers
-1.7914639534755403,0.41397768697737175,3,At-Risk Customers
2.0864592014715293,0.6421804545595017,1,VIP Customers
0.846869680570412,-0.07683124618145991,2,Loyal Customers
0.8807780705237813,-0.7626157155965096,0,Active Customers
0.8241984475301387,0.019434012898832353,2,Loyal Customers
0.4041280584979385,-0.47678519089635946,0,Active Customers
-0.41452808088366966,0.8319218995402935,2,Loyal Customers
-1.965283171315912,-0.12841498454127212,3,At-Risk Customers
-0.06478260868672205,-1.4712755897113725,0,Active Customers
-0.6578046664130105,-1.5500324229274414,0,Active Customers
-1.953949414627041,-0.448728160169755,3,At-Risk Customers
-2.1148943579697503,0.28206162002217416,3,At-Risk Customers
2.199576803953247,-0.026239149624269445,1,VIP Customers
-0.7231841358306841,-0.3143213502460105,3,At-Risk Customers
2.8102348389705494,0.10967496348937042,1,VIP Customers
0.235103163798246,0.6551823564060488,2,Loyal Customers
0.9752810531601452,-1.3929505425526698,0,Active Customers
-0.7600670707291488,-0.5599643140409667,0,Active Customers
-2.171612652745545,-0.022749883295443245,3,At-Risk Customers
-0.9396504176637668,-0.25892136394787546,3,At-Risk Customers
-1.8515076227282563,0.45132585193261593,3,At-Risk Customers
2.7233797659482093,0.4544303544510149,1,VIP Customers
-0.8100680975726519,-0.9864116216311698,0,Active Customers
-0.6305860376291369,-0.679824404118492,0,Active Customers
0.7664724779322224,-0.6673204436316236,0,Active Customers
-2.1673157515749244,0.42730213080921453,3,At-Risk Customers
0.8135594105335862,-0.10236613080166138,2,Loyal Customers
-0.9423479713605997,-0.5523179580107364,3,At-Risk Customers
-0.9176391976059356,-1.2757129315165077,0,Active Customers
0.9892836155331148,-1.520064344736587,0,Active Customers
0.3897992660835137,0.9239394875495929,2,Loyal Customers
2.598465514651793,-0.008418327762133498,1,VIP Customers
0.6680410577561815,-0.7427756997559078,0,Active Customers
2.036946390040271,-0.5554185801542301,1,VIP Customers
-0.18239052457377777,-0.37326409194881416,0,Active Customers
-0.2977182563345343,0.9477261823822938,2,Loyal Customers
-0.4057474777718147,-0.264273474506175,0,Active Customers
-0.9094839446108319,0.39619372898919997,3,At-Risk Customers
-1.898871131922419,-0.08317439798587664,3,At-Risk Customers
-0.7326903892280618,-0.09806683777628347,3,At-Risk Customers
1.5655919692826714,1.7024025630535768,2,Loyal Customers
0.224417329576567,-0.37135241405578795,0,Active Customers
0.4696656623125852,-0.2886977321186346,2,Loyal Customers
-1.3296904488646462,0.4347476628972028,3,At-Risk Customers
0.30679147637385146,0.247305501610566,2,Loyal Customers
-0.8194774315964789,0.9520133095273581,3,At-Risk Customers
-0.9039076813978197,-0.45368319751416036,3,At-Risk Customers
-1.3733458155454508,-0.4377034457069311,3,At-Risk Customers
1.2055274722161335,-0.1384579937025202,2,Loyal Customers
0.4114022666958776,0.9136302586414918,2,Loyal Customers
-0.8791540811381937,-0.7013705217977209,0,Active Customers
-1.1754834937823264,-0.5526896172992769,3,At-Risk Customers
-0.012361318748912586,-0.3952220345073842,0,Active Customers
2.803852396859667,0.4806225272000725,1,VIP Customers
1.7630210682046876,-0.45855515897279564,1,VIP Customers
-2.0783059076696153,-0.8804471379050702,3,At-Risk Customers
-1.2186043230278256,-0.6030714609002084,3,At-Risk Customers
0.7228712450413243,0.21243122132020928,2,Loyal Customers
1.410170566335605,1.0598606211513368,2,Loyal Customers
-2.2684877218817467,0.3094964684738537,3,At-Risk Customers
0.6077555810226392,-0.045265343220181595,2,Loyal Customers
-1.5442574697223679,0.30601956352692716,3,At-Risk Customers
-1.5271668998489538,-0.8396084144742519,3,At-Risk Customers
2.087403328456188,-0.1279134320208674,1,VIP Customers
-0.7632985585094823,-0.7125237197904646,0,Active Customers
3.4654753859179115,0.7618368673650416,1,VIP Customers
0.38483394130500376,-0.06870914163525699,2,Loyal Customers
-0.44241711317827814,-1.384921293104837,0,Active Customers
0.30736042388844215,0.4359536610951795,2,Loyal Customers
1.3588548319358589,-1.0989117318932466,0,Active Customers
1.6547256995532782,0.9294431166112003,1,VIP Customers
-1.4391527028187368,0.14138922147415767,3,At-Risk Customers
-0.22251277232509192,0.6191216544397461,2,Loyal Customers
0.2766027684653131,0.8935361851974201,2,Loyal Customers
-0.45064414042795037,0.19437276244004034,2,Loyal Customers
2.2943809702979006,-0.4270671118633171,1,VIP Customers
0.007951933003709395,0.08051484653037976,2,Loyal Customers
1.8651887619344152,0.24186067008793707,1,VIP Customers
-0.7500814606312038,-1.2449294881603763,0,Active Customers
-0.4863304862787731,0.33398185700328,2,Loyal Customers
-1.2107711305083808,-0.5797403056102156,3,At-Risk Customers
-1.2562808283154754,0.23471585570650735,3,At-Risk Customers
3.4878647218978993,0.17351298533410592,1,VIP Customers
0.3711734652002252,0.9748180885890839,2,Loyal Customers
-0.5548805175723363,0.8893858095475267,3,At-Risk Customers
-0.20180260764124727,0.956930970818051,2,Loyal Customers
-0.35426271433852824,-0.8438415152216524,0,Active Customers
-0.667592092886993,0.6233565127773129,3,At-Risk Customers
-0.8429270692118123,0.8134346351504356,3,At-Risk Customers
-0.9304146803104868,1.2071234528805241,3,At-Risk Customers
0.05330012821072646,-0.15076432964238123,2,Loyal Customers
-1.2188663921109402,-0.09207025776868542,3,At-Risk Customers
-0.4081225684294503,0.42399966681081663,2,Loyal Customers
0.47184711158962006,-0.9784303029909919,0,Active Customers
-1.3516135625624444,0.7102833118787457,3,At-Risk Customers
0.25170800378498187,0.10943460122266152,2,Loyal Customers
-1.8401291675460119,-1.8138720521949676,3,At-Risk Customers
0.021229513112877473,1.196000335079699,2,Loyal Customers
-0.9915955802516325,-0.5807257952421259,3,At-Risk Customers
1.4571383431668856,0.29032258862117416,1,VIP Customers
-1.3668723828153215,0.8187535168842802,3,At-Risk Customers
-1.6987998179259025,-0.3199715023060967,3,At-Risk Customers
-0.9371195745489341,-0.404948203149004,3,At-Risk Customers
-0.1874335710182623,1.136919051569218,2,Loyal Customers
-0.9640087254003342,-0.6458672110418708,3,At-Risk Customers
-2.251291755583092,-0.07958776819225463,3,At-Risk Customers
0.2532114296214367,0.003925191024999141,2,Loyal Customers
-1.9839600023924293,0.4108590354246224,3,At-Risk Customers
1.5958755717602906,0.2224724141128776,1,VIP Customers
0.6386340154554346,1.0178162424124846,2,Loyal Customers
0.796553259773382,0.9114172139818524,2,Loyal Customers
-0.5679996925087571,0.0858986905807457,3,At-Risk Customers
1.0907876789028914,0.049592234474477886,2,Loyal Customers
-0.6706201920774757,-0.23701101417581802,3,At-Risk Customers
-0.9947643458074751,-0.4141544872298644,3,At-Risk Customers
0.5050238062269414,-0.26159299462357966,2,Loyal Customers
0.9068194095230835,-0.7339366569541536,0,Active Customers
0.9402630261266561,0.05203591996906241,2,Loyal Customers
-1.5766366993428615,-0.1356180211894036,3,At-Risk Customers
2.1190679215171726,-0.08795540174812719,1,VIP Customers
-1.0913640000353046,0.13428995349105943,3,At-Risk Customers
0.09874594361186019,-1.906944111631155,0,Active Customers
-2.032228123670622,0.22211468177208962,3,At-Risk Customers
-1.0470255891079805,-1.03048192596017,0,Active Customers
3.4672410467705697,-0.6716853528874768,1,VIP Customers
-1.1689229742622609,0.8119312182006648,3,At-Risk Customers
1.5136104234918597,0.6148518857677423,2,Loyal Customers
-0.6572105390539704,-1.1236199293582294,0,Active Customers
-0.7505402260458366,0.7269381810899005,3,At-Risk Customers
1.637596294904624,-1.3587376055435214,1,VIP Customers
-1.8458356290369151,0.41144468278009594,3,At-Risk Customers
0.3546544293949433,1.2266290881802575,2,Loyal Customers
-1.9249912716502577,0.09564649097327127,3,At-Risk Customers
0.28477212903705024,0.4552650862990228,2,Loyal Customers
0.45615351215951877,0.038944986450447826,2,Loyal Customers
1.424299120502941,0.7786742828365728,2,Loyal Customers
-2.090123487568898,0.28813122039875405,3,At-Risk Customers
1.170190239495058,-0.6574051181110859,0,Active Customers
-0.997450119045819,0.3675901199705343,3,At-Risk Customers
-0.11405990695636425,-1.1843782317781903,0,Active Customers
-0.001704450670077864,0.9920805126901289,2,Loyal Customers
-1.9596756666540336,0.20932016233098852,3,At-Risk Customers
2.2035444654212277,1.0071327265157433,1,VIP Customers
-0.44992309478483516,-0.7103327701969975,0,Active Customers
-0.2787428301353853,-1.1852578977729955,0,Active Customers
1.0158630187701998,0.4370319564257448,2,Loyal Customers
-1.986922664952043,0.5991102056870086,3,At-Risk Customers
-1.359055909111385,0.40411702102594377,3,At-Risk Customers
-0.4526854863435926,-1.1261299278710912,0,Active Customers
1.9527330903845546,0.39836870337827984,1,VIP Customers
-2.191978525402319,-0.05552786313828648,3,At-Risk Customers
0.09756914521246543,0.40884265853374535,2,Loyal Customers
-1.2383003856283195,0.5458357071796571,3,At-Risk Customers
-1.9958260406778514,0.35715934166322355,3,At-Risk Customers
-0.28793584129036853,0.7110624199068561,2,Loyal Customers
1.4127016569339845,-0.1612006499117078,1,VIP Customers
2.5594849473850525,0.72810055092503,1,VIP Customers
-0.9627968512196028,-0.18970090633773615,3,At-Risk Customers
-1.354171963963295,-0.7610060345626848,3,At-Risk Customers
0.654317650977828,-0.5046322059988414,0,Active Customers
-2.2270684973321395,-1.0061448333246341,3,At-Risk Customers
0.7501311879518117,-0.28053911586090624,2,Loyal Customers
-1.6205000547947432,-0.04448620162671853,3,At-Risk Customers
0.6292583360545421,-0.634820351405074,0,Active Customers
-1.295606920037895,-0.9000627378561601,3,At-Risk Customers
1.3633215260360108,2.54628064843546,2,Loyal Customers
2.2819044635936923,-0.7798959484820054,1,VIP Customers
1.3180367643784598,0.6748791243107478,2,Loyal Customers
-2.361761353695896,0.14580126598711474,3,At-Risk Customers
-0.22909111514425182,-0.07649846655972453,2,Loyal Customers
1.6481351374926858,-0.25033774649400015,1,VIP Customers
-0.02325940155163412,0.175334821475684,2,Loyal Customers
-0.3761478473850807,0.1346482233169179,2,Loyal Customers
-0.9714237145724588,-1.0737480254145646,0,Active Customers
-1.059815586422361,0.6194618306879531,3,At-Risk Customers
-0.4661082723250065,0.05174748716983523,3,At-Risk Customers
0.09336536004317035,-0.16187599184482868,2,Loyal Customers
1.0045183522046393,1.1942636164600555,2,Loyal Customers
-1.1190035542154104,-0.3375364803097422,3,At-Risk Customers
-0.3947124037098609,0.5482204673314622,2,Loyal Customers
4.494717220654008,1.2192273146109536,1,VIP Customers
0.06487187759871717,-1.4956605033918076,0,Active Customers
-1.2189124991484463,-0.34543102716994084,3,At-Risk Customers
-2.14645544992601,0.1085427225018897,3,At-Risk Customers
-1.5209319596311575,0.02494865426545756,3,At-Risk Customers
-0.2235926464823447,1.2840684892226963,2,Loyal Customers
-0.6970944440687803,0.7411266490935584,3,At-Risk Customers
-0.0982941275254649,-0.6187355728715931,0,Active Customers
1.1896927873327066,-0.4287460160044974,2,Loyal Customers
-0.5898393294649236,-1.4979317634244156,0,Active Customers
1.0703564901971698,0.40042610939999423,2,Loyal Customers
0.935824443286193,0.7227893006723707,2,Loyal Customers
0.3654702470731326,-0.22824163342798273,2,Loyal Customers
-1.7205080023709032,0.7854375308457646,3,At-Risk Customers
-0.6081254566107103,-1.5926034625194567,0,Active Customers
0.16193745823605973,0.17818355868870134,2,Loyal Customers
0.5741129573107134,-0.5533184746341014,0,Active Customers
-1.128284095869988,0.43665671656203264,3,At-Risk Customers
2.5918974117518463,-1.1847655650761317,1,VIP Customers
0.4177038910756003,1.077930502951068,2,Loyal Customers
-0.06806036994758008,0.41082355452672115,2,Loyal Customers
-0.5688715682051755,0.42946568750517,3,At-Risk Customers
0.208334531821388,0.16511231603437862,2,Loyal Customers
-1.2527450080628373,0.29724941117046483,3,At-Risk Customers
-0.9024219483450431,-0.3783498032941927,3,At-Risk Customers
3.1998619806711317,-0.8553206314936127,1,VIP Customers
2.607331452440395,0.9161066427832049,1,VIP Customers
0.06395226219729087,0.054432198701849205,2,Loyal Customers
0.0998417776145134,0.15765457890809192,2,Loyal Customers
0.28863992015404194,1.8972615172339127,2,Loyal Customers
0.3233904917516536,-0.0938015090649118,2,Loyal Customers
0.3343630848050871,0.6857487667442498,2,Loyal Customers
1.3361293814463269,0.19419283602452608,2,Loyal Customers
0.5068164827460783,1.039754785927094,2,Loyal Customers
-0.5256571767293204,1.074558779788163,2,Loyal Customers
1.063083847069016,-0.1382992791111844,2,Loyal Customers
0.7737822199998132,0.773758420168428,2,Loyal Customers
0.6628679133385139,0.5019097166335521,2,Loyal Customers
-1.9278553360364195,0.5227830777302112,3,At-Risk Customers
-0.3302543587722346,-0.19911933451569347,0,Active Customers
0.8025436775123772,-1.574268789804349,0,Active Customers
-3.2023369719645896,-0.31503748325517117,3,At-Risk Customers
-1.2442381195965848,0.4738432284140517,3,At-Risk Customers
0.3439208942606125,0.44785904227493467,2,Loyal Customers
1.4892446990759203,1.1591180022291512,2,Loyal Customers
-0.5841669551817987,0.3464026387299001,3,At-Risk Customers
-0.6381804823839756,-0.44245125415601605,0,Active Customers
-0.012671755087329,0.2064698203937391,2,Loyal Customers
-1.1787191511620396,0.8836937178412957,3,At-Risk Customers
0.6042725761654594,0.7820283531107892,2,Loyal Customers
0.37513336799451563,0.18367659889233773,2,Loyal Customers
-1.4182821813293085,-0.7917956806192316,3,At-Risk Customers
-1.0214712699918465,-0.24861851185166964,3,At-Risk Customers
3.8243891036605375,1.1739963414731707,1,VIP Customers
0.32512018653403035,-0.045492386065148036,2,Loyal Customers
-0.6644321245232888,-0.18862943780599328,3,At-Risk Customers
0.3031970517117644,0.5895922469992225,2,Loyal Customers
-2.1694859815312886,0.2901609679147657,3,At-Risk Customers
-1.4103716053051656,-0.8614419210922006,3,At-Risk Customers
1.8805867153047195,0.35676342882719064,1,VIP Customers
-0.4569543371955777,-0.4288899357822661,0,Active Customers
-0.43277971618326555,-1.0293933016965453,0,Active Customers
-1.4760620881185809,0.24784492572414452,3,At-Risk Customers
-1.5341609651717723,-0.8449699036139938,3,At-Risk Customers
2.618325403478574,-0.4288574689349935,1,VIP Customers
-0.02670115651246609,0.8579852960881086,2,Loyal Customers
4.121973537832821,0.48658311529312737,1,VIP Customers
-0.6965386626728992,-1.1062223617091105,0,Active Customers
1.106819547578211,-0.21412521176897203,2,Loyal Customers
0.9445401561694565,0.37448574739680557,2,Loyal Customers
1.9500529119662413,0.05825202905840776,1,VIP Customers
0.9257273412808609,-0.8860966677948333,0,Active Customers
-1.1329391564521594,-1.2879416336044769,0,Active Customers
1.2715782429349762,0.14470942228552855,2,Loyal Customers
0.16941090720714852,0.031014473689987745,2,Loyal Customers
-1.4388664840793657,-0.16507207243588842,3,At-Risk Customers
2.8542231809163976,-0.14322159276245688,1,VIP Customers
-1.6591889234771175,0.47006214689548115,3,At-Risk Customers
-0.8161261477339155,-0.7060369522013684,0,Active Customers
-0.15227133837534107,-1.0212018359547927,0,Active Customers
1.3853878666991075,1.1536551168508764,2,Loyal Customers
0.6352752757744594,-1.969155751320708,0,Active Customers
-1.7429680621366312,0.7961956670106213,3,At-Risk Customers
-0.5059333569655876,1.2497307068446686,2,Loyal Customers
-0.4857767737982322,0.9063913157008227,2,Loyal Customers
0.5318468973463503,-2.0484415603728867,0,Active Customers
-0.5451063975766272,0.2300449395178936,3,At-Risk Customers
-1.356406958481941,-0.5783973145403307,3,At-Risk Customers
-1.5039866832530575,-0.4172987976632778,3,At-Risk Customers
-0.9262244003049772,0.5081928398007489,3,At-Risk Customers
-1.357266294630746,0.6430828531900512,3,At-Risk Customers
-1.3574605192840137,0.6176700548438487,3,At-Risk Customers
-1.7077915824421264,-0.007580354761707481,3,At-Risk Customers
-1.3374252187043727,0.38800730255038784,3,At-Risk Customers
1.9078170463653934,-1.58380332898284,1,VIP Customers
-2.5942961212359856,0.14358721505243785,3,At-Risk Customers
-0.7026297799151259,-0.9040518856656399,0,Active Customers
0.06680173798227454,-0.8330342195178965,0,Active Customers
2.1361111619522832,0.08244793049068186,1,VIP Customers
-0.6699826373532596,-1.8260306377678475,0,Active Customers
1.3269709845372633,0.06156171909795452,2,Loyal Customers
1.019476798211107,-1.29007916136822,0,Active Customers
-1.7316610301426145,0.1108506227327544,3,At-Risk Customers
2.21782343756269,-1.4715220446777746,1,VIP Customers
-1.2218233193803871,0.3972665842801515,3,At-Risk Customers
1.5021259210822444,-0.03645492869866828,1,VIP Customers
-2.0758296569707824,0.173918551391496,3,At-Risk Customers
-1.138165497266743,0.5263838202359892,3,At-Risk Customers
0.014970126622339871,-0.6409332421932292,0,Active Customers
-0.9207120963631849,0.3367111336213519,3,At-Risk Customers
-1.4647793436007033,0.31012399873236857,3,At-Risk Customers
-1.7122469387533643,0.8297129210951323,3,At-Risk Customers
-2.2162967443608412,0.4433199673666693,3,At-Risk Customers
-1.7370038940538872,0.2070619714373505,3,At-Risk Customers
-0.9927806529457973,-0.1989531610506794,3,At-Risk Customers
2.20244830294435,-0.6339654223544515,1,VIP Customers
0.5174047939341433,-0.30160342379224914,2,Loyal Customers
-1.118878771521364,0.7480083653062699,3,At-Risk Customers
-1.4843624248181597,-0.6176121625391043,3,At-Risk Customers
-0.21820337955629548,0.5259212469919029,2,Loyal Customers
2.039339770953074,1.7525392354664906,1,VIP Customers
-2.7388559416350446,-0.12527142402830815,3,At-Risk Customers
-1.3658239989153544,0.15074258802940477,3,At-Risk Customers
-1.6594713804012373,0.5952080859973987,3,At-Risk Customers
-2.0413059271506677,0.5574212513802194,3,At-Risk Customers
-0.41603644911471455,0.4390356429044329,2,Loyal Customers
0.5286237889970545,-1.0325690644391827,0,Active Customers
-0.19233509391679462,-0.942736453405755,0,Active Customers
0.7854669335431754,0.21073508294940022,2,Loyal Customers
0.3465521964367656,-1.074478494686496,0,Active Customers
0.39154982167975355,-0.036691311812792,2,Loyal Customers
1.5643808752159145,-0.044926860061624496,1,VIP Customers
2.3202421527531714,0.7902405050873634,1,VIP Customers
-0.7140076684172803,-0.6554270671906633,0,Active Customers
-1.6950295067935008,-0.6464593675050566,3,At-Risk Customers
-0.13042129924430365,-0.7523869554224203,0,Active Customers
0.6680693224576633,-0.44110830161695747,0,Active Customers
-0.23678656993465708,-0.710149066294531,0,Active Customers
0.9278580504021136,-1.567151766021877,0,Active Customers
-1.711173387612798,0.6414928302129621,3,At-Risk Customers
2.271827929632486,0.5429860801730595,1,VIP Customers
-1.792477290122482,0.7532189793572438,3,At-Risk Customers
1.4538036362327718,0.7560664054445921,2,Loyal Customers
-1.1441684252081863,-0.1081637490916294,3,At-Risk Customers
-0.9622841791400841,0.5263341671372899,3,At-Risk Customers
0.31072832543373535,-0.5570996406282435,0,Active Customers
-0.5969590477085507,0.23165120662388045,3,At-Risk Customers
0.3456376885493735,0.8725608937867124,2,Loyal Customers
1.7202932792723327,0.5246266544924733,1,VIP Customers
0.8381635497809571,-0.08350516521457926,2,Loyal Customers
2.5301175566356715,-0.6516652597697213,1,VIP Customers
-0.38886210849455066,0.69551330605864,2,Loyal Customers
-1.1328206369029645,-1.0344317960511407,0,Active Customers
1.4736351845901097,-0.2705424306062828,1,VIP Customers
-0.9945466421620781,-1.334668404438359,0,Active Customers
-0.17513240629260957,-0.08020642404548375,2,Loyal Customers
-1.0855686158488553,-2.6894498694821993,0,Active Customers
1.885171648505088,-0.19826294667830663,1,VIP Customers
-0.9181020456511466,-0.3216764585261202,3,At-Risk Customers
0.4691074255410072,0.783829950757665,2,Loyal Customers
1.1619726095835121,0.5737559560322988,2,Loyal Customers
2.3144879371510494,-0.5041932811488149,1,VIP Customers
1.1819481993595302,0.4003455856300885,2,Loyal Customers
0.6418040121868985,-0.7628884136620375,0,Active Customers
-2.105565552639815,0.002010640280156514,3,At-Risk Customers
0.6170191014844012,0.448036458821667,2,Loyal Customers
0.07118243139690966,-0.5251738423414962,0,Active Customers
0.6504096255455931,-0.22743299248946433,2,Loyal Customers
-0.8803867965952216,0.868533593593797,3,At-Risk Customers
2.694553709043117,0.09147563540827301,1,VIP Customers
0.44551419400035536,0.09978107309468467,2,Loyal Customers
4.997646860381278,0.9912061336584156,1,VIP Customers
0.05501859716354215,-0.1253693780861261,2,Loyal Customers
0.869747220987565,-1.4048584013566032,0,Active Customers
2.0489833019975774,-0.9584479380151056,1,VIP Customers
-1.1906881674125236,-0.6735225027378933,3,At-Risk Customers
-0.4433412320928944,-0.39498645632358237,0,Active Customers
1.631183513874116,0.9920501959759923,1,VIP Customers
0.4692211267929638,-0.5245487989298115,0,Active Customers
-1.3234136164455292,0.7943319007976929,3,At-Risk Customers
0.02312012305994845,0.023131222741121116,2,Loyal Customers
-0.6110393826997408,-1.4399887696644813,0,Active Customers
-0.6783754892197789,-0.6860646288239883,0,Active Customers
-1.1063268357538103,-0.6895070277502258,3,At-Risk Customers
0.39232788661790785,0.7657235281561244,2,Loyal Customers
4.833561055842361,2.703984836728811,1,VIP Customers
-1.6934825574779353,0.6731119779657276,3,At-Risk Customers
-0.6262784550760526,0.2468525481742263,3,At-Risk Customers
3.4390296743237263,0.36388840899532643,1,VIP Customers
-0.7601118324940216,0.7510749558463108,3,At-Risk Customers
-0.45169520877000785,0.3294590724503494,2,Loyal Customers
-0.5647593155622948,1.196441561893402,2,Loyal Customers
0.4545997594902818,-1.1782602616631097,0,Active Customers
0.1785236861474616,0.45696139261782204,2,Loyal Customers
0.8724600075283623,0.31789055173383524,2,Loyal Customers
0.9041593917574495,-0.08928479666859913,2,Loyal Customers
0.3306582654548563,0.01693769074260412,2,Loyal Customers
0.15845747721656128,0.9344362412075863,2,Loyal Customers
